,Video_ID,Label,Frame_ID,Dataset,Train
4799,00340,1,Deepfakes_00340_2.jpg,Deepfakes,1.0
5767,05020,1,Face2Face_05020.jpg,Face2Face,1.0
1513,07010,0,youtube_07010_2.jpg,youtube,1.0
970,05800,0,youtube_05800_6.jpg,youtube,1.0
858,00210,0,youtube_00210_6.jpg,youtube,1.0
3319,05670,1,Deepfakes_05670_5.jpg,Deepfakes,1.0
3677,01610,1,FaceSwap_01610.jpg,FaceSwap,1.0
3350,16650,1,FaceShifter_16650.jpg,FaceShifter,1.0
4557,04770,1,Deepfakes_04770_2.jpg,Deepfakes,1.0
498,17570,0,youtube_17570.jpg,youtube,1.0
3872,06210,1,Deepfakes_06210_6.jpg,Deepfakes,1.0
1986,05310,0,actors_05310_2.jpg,actors,1.0
5052,15290,1,deepfakedetection_15290.jpg,deepfakedetection,1.0
4638,02740,1,Deepfakes_02740.jpg,Deepfakes,1.0
2502,02660,0,youtube_02660_2.jpg,youtube,1.0
4760,00000006250,1,Face2Face_00000006250.jpg,Face2Face,1.0
2029,05860,0,youtube_05860_4.jpg,youtube,1.0
1792,04390,0,youtube_04390_3.jpg,youtube,1.0
5145,00670,1,FaceSwap_00670.jpg,FaceSwap,1.0
769,03140,0,youtube_03140_7.jpg,youtube,1.0
1553,07520,0,actors_07520_4.jpg,actors,1.0
5574,05370,1,Deepfakes_05370_5.jpg,Deepfakes,1.0
5297,03540,1,Face2Face_03540.jpg,Face2Face,1.0
4030,06050,1,Deepfakes_06050_2.jpg,Deepfakes,1.0
2757,03130,0,youtube_03130_10.jpg,youtube,1.0
3267,07620,1,FaceShifter_07620.jpg,FaceShifter,1.0
4632,06820,1,Deepfakes_06820_2.jpg,Deepfakes,1.0
1548,07630,0,actors_07630_4.jpg,actors,1.0
3111,07480,1,Deepfakes_07480_2.jpg,Deepfakes,1.0
376,01020,0,youtube_01020_2.jpg,youtube,1.0
1893,08980,0,youtube_08980_4.jpg,youtube,1.0
2301,03890,0,youtube_03890_3.jpg,youtube,1.0
4824,02170,1,Face2Face_02170.jpg,Face2Face,1.0
4208,02510,1,Deepfakes_02510_6.jpg,Deepfakes,1.0
5015,00380,1,Deepfakes_00380_4.jpg,Deepfakes,1.0
1676,07870,0,youtube_07870.jpg,youtube,1.0
3528,01800,1,Deepfakes_01800_3.jpg,Deepfakes,1.0
438,13360,0,youtube_13360_3.jpg,youtube,1.0
3114,12600,1,Deepfakes_12600_3.jpg,Deepfakes,1.0
3923,05990,1,Deepfakes_05990_8.jpg,Deepfakes,1.0
3511,00780,1,Deepfakes_00780_10.jpg,Deepfakes,1.0
1076,01010,0,actors_01010_4.jpg,actors,1.0
1368,02550,0,youtube_02550_4.jpg,youtube,1.0
3620,00780,1,Face2Face_00780_11.jpg,Face2Face,1.0
1671,02410,0,actors_02410_2.jpg,actors,1.0
4210,02220,1,FaceShifter_02220.jpg,FaceShifter,1.0
679,14770,0,actors_14770.jpg,actors,1.0
5949,01050,1,deepfakedetection_01050.jpg,deepfakedetection,1.0
2209,04190,0,youtube_04190.jpg,youtube,1.0
5305,08080,1,deepfakedetection_08080.jpg,deepfakedetection,1.0
2589,04240,0,youtube_04240_2.jpg,youtube,1.0
1559,04780,0,actors_04780_2.jpg,actors,1.0
4024,12600,1,FaceShifter_12600.jpg,FaceShifter,1.0
5065,01380,1,deepfakedetection_01380.jpg,deepfakedetection,1.0
5249,07690,1,Deepfakes_07690_2.jpg,Deepfakes,1.0
2430,03370,0,youtube_03370_5.jpg,youtube,1.0
1015,10330,0,youtube_10330_2.jpg,youtube,1.0
4723,07570,1,FaceShifter_07570.jpg,FaceShifter,1.0
2057,00490,0,youtube_00490_5.jpg,youtube,1.0
154,06450,0,actors_06450.jpg,actors,1.0
5244,15740,1,Deepfakes_15740.jpg,Deepfakes,1.0
1543,01220,0,youtube_01220_2.jpg,youtube,1.0
2777,00870,0,youtube_00870_3.jpg,youtube,1.0
3387,14760,1,Deepfakes_14760.jpg,Deepfakes,1.0
2055,05520,0,actors_05520_2.jpg,actors,1.0
5467,11220,1,Deepfakes_11220_3.jpg,Deepfakes,1.0
311,09420,0,youtube_09420.jpg,youtube,1.0
3102,09930,1,FaceShifter_09930.jpg,FaceShifter,1.0
2764,05880,0,youtube_05880_6.jpg,youtube,1.0
1087,13210,0,youtube_13210_6.jpg,youtube,1.0
3354,08980,1,Deepfakes_08980.jpg,Deepfakes,1.0
3866,01250,1,Face2Face_01250.jpg,Face2Face,1.0
3029,17190,1,FaceShifter_17190.jpg,FaceShifter,1.0
147,15860,0,actors_15860_3.jpg,actors,1.0
3512,13660,1,Deepfakes_13660_6.jpg,Deepfakes,1.0
3021,06950,1,Deepfakes_06950_4.jpg,Deepfakes,1.0
4220,16660,1,Deepfakes_16660.jpg,Deepfakes,1.0
4180,06780,1,Deepfakes_06780_4.jpg,Deepfakes,1.0
3488,14310,1,Deepfakes_14310_2.jpg,Deepfakes,1.0
5424,13960,1,deepfakedetection_13960.jpg,deepfakedetection,1.0
4452,12950,1,Deepfakes_12950_3.jpg,Deepfakes,1.0
638,00340,0,youtube_00340_4.jpg,youtube,1.0
5558,03290,1,Face2Face_03290_3.jpg,Face2Face,1.0
2710,05650,0,youtube_05650_2.jpg,youtube,1.0
4657,09090,1,Face2Face_09090.jpg,Face2Face,1.0
4591,13960,1,Face2Face_13960.jpg,Face2Face,1.0
1097,06040,0,youtube_06040_9.jpg,youtube,1.0
150,10960,0,youtube_10960_4.jpg,youtube,1.0
2049,01470,0,youtube_01470_2.jpg,youtube,1.0
1263,02620,0,youtube_02620_4.jpg,youtube,1.0
4631,07240,1,FaceShifter_07240.jpg,FaceShifter,1.0
2467,04150,0,youtube_04150_6.jpg,youtube,1.0
3085,11830,1,Face2Face_11830.jpg,Face2Face,1.0
801,03320,0,youtube_03320_12.jpg,youtube,1.0
1777,06780,0,youtube_06780_10.jpg,youtube,1.0
431,02750,0,youtube_02750_12.jpg,youtube,1.0
4268,11970,1,FaceShifter_11970.jpg,FaceShifter,1.0
4064,17120,1,Deepfakes_17120.jpg,Deepfakes,1.0
2105,15810,0,actors_15810.jpg,actors,1.0
2995,13660,0,actors_13660_3.jpg,actors,1.0
4110,13220,1,Face2Face_13220.jpg,Face2Face,1.0
4341,05330,1,Deepfakes_05330.jpg,Deepfakes,1.0
5575,07030,1,deepfakedetection_07030.jpg,deepfakedetection,1.0
5451,10790,1,Face2Face_10790.jpg,Face2Face,1.0
2400,13250,0,youtube_13250.jpg,youtube,1.0
4408,13150,1,Deepfakes_13150_4.jpg,Deepfakes,1.0
763,05710,0,actors_05710_3.jpg,actors,1.0
1521,08020,0,youtube_08020.jpg,youtube,1.0
1356,04810,0,youtube_04810_8.jpg,youtube,1.0
3060,02600,1,Deepfakes_02600.jpg,Deepfakes,1.0
2578,11760,0,youtube_11760.jpg,youtube,1.0
3797,02380,1,Deepfakes_02380.jpg,Deepfakes,1.0
4952,07730,1,Deepfakes_07730.jpg,Deepfakes,1.0
567,05110,0,youtube_05110_3.jpg,youtube,1.0
1718,10260,0,actors_10260_3.jpg,actors,1.0
2784,10550,0,actors_10550.jpg,actors,1.0
5601,11540,1,FaceShifter_11540.jpg,FaceShifter,1.0
2355,09460,0,actors_09460_2.jpg,actors,1.0
1344,00610,0,actors_00610.jpg,actors,1.0
5530,05970,1,Deepfakes_05970.jpg,Deepfakes,1.0
2186,05040,0,actors_05040_2.jpg,actors,1.0
600,02390,0,youtube_02390_9.jpg,youtube,1.0
3861,00880,1,Deepfakes_00880_9.jpg,Deepfakes,1.0
952,03450,0,youtube_03450_5.jpg,youtube,1.0
1724,12190,0,youtube_12190_2.jpg,youtube,1.0
4857,04790,1,FaceSwap_04790.jpg,FaceSwap,1.0
5564,02210,1,Deepfakes_02210_4.jpg,Deepfakes,1.0
4852,03570,1,Deepfakes_03570_4.jpg,Deepfakes,1.0
3664,11960,1,Deepfakes_11960_5.jpg,Deepfakes,1.0
5904,05830,1,FaceShifter_05830.jpg,FaceShifter,1.0
3716,06830,1,deepfakedetection_06830.jpg,deepfakedetection,1.0
5414,11100,1,Deepfakes_11100_2.jpg,Deepfakes,1.0
4718,16810,1,FaceShifter_16810.jpg,FaceShifter,1.0
1793,01540,0,youtube_01540_3.jpg,youtube,1.0
2823,06260,0,actors_06260_2.jpg,actors,1.0
3559,08350,1,FaceShifter_08350.jpg,FaceShifter,1.0
2303,05600,0,youtube_05600_5.jpg,youtube,1.0
3229,04170,1,Face2Face_04170_3.jpg,Face2Face,1.0
3121,08380,1,Deepfakes_08380_3.jpg,Deepfakes,1.0
1253,13240,0,youtube_13240.jpg,youtube,1.0
4871,04660,1,FaceShifter_04660.jpg,FaceShifter,1.0
2139,11440,0,actors_11440.jpg,actors,1.0
5968,08920,1,deepfakedetection_08920.jpg,deepfakedetection,1.0
3569,08210,1,deepfakedetection_08210.jpg,deepfakedetection,1.0
1129,06890,0,youtube_06890_7.jpg,youtube,1.0
5961,01360,1,Deepfakes_01360_5.jpg,Deepfakes,1.0
3025,03340,1,Deepfakes_03340_7.jpg,Deepfakes,1.0
5180,05200,1,Deepfakes_05200_4.jpg,Deepfakes,1.0
134,02540,0,youtube_02540_9.jpg,youtube,1.0
333,00900,0,youtube_00900_8.jpg,youtube,1.0
5087,04820,1,Deepfakes_04820_5.jpg,Deepfakes,1.0
5863,18000,1,Face2Face_18000.jpg,Face2Face,1.0
2592,05200,0,youtube_05200_2.jpg,youtube,1.0
1341,13490,0,youtube_13490_2.jpg,youtube,1.0
1828,01520,0,youtube_01520_3.jpg,youtube,1.0
5643,00790,1,deepfakedetection_00790.jpg,deepfakedetection,1.0
3104,09420,1,deepfakedetection_09420.jpg,deepfakedetection,1.0
3482,03000,1,Deepfakes_03000_2.jpg,Deepfakes,1.0
5815,04360,1,Deepfakes_04360_5.jpg,Deepfakes,1.0
659,03360,0,youtube_03360_7.jpg,youtube,1.0
266,07410,0,youtube_07410_3.jpg,youtube,1.0
2531,05730,0,youtube_05730_2.jpg,youtube,1.0
2299,06160,0,youtube_06160_4.jpg,youtube,1.0
2664,05360,0,actors_05360_3.jpg,actors,1.0
4862,03760,1,Deepfakes_03760_3.jpg,Deepfakes,1.0
261,07300,0,actors_07300_2.jpg,actors,1.0
2966,05970,0,youtube_05970_8.jpg,youtube,1.0
609,12370,0,actors_12370_3.jpg,actors,1.0
5958,01160,1,Deepfakes_01160_7.jpg,Deepfakes,1.0
1643,01090,0,youtube_01090_4.jpg,youtube,1.0
1612,11750,0,youtube_11750.jpg,youtube,1.0
5551,01430,1,Face2Face_01430.jpg,Face2Face,1.0
4441,02950,1,Face2Face_02950.jpg,Face2Face,1.0
4230,01630,1,Deepfakes_01630.jpg,Deepfakes,1.0
816,06790,0,youtube_06790_5.jpg,youtube,1.0
3129,06870,1,Deepfakes_06870_5.jpg,Deepfakes,1.0
5868,06220,1,Face2Face_06220.jpg,Face2Face,1.0
1411,04000,0,youtube_04000_3.jpg,youtube,1.0
4978,06460,1,Deepfakes_06460.jpg,Deepfakes,1.0
4306,01460,1,Face2Face_01460_2.jpg,Face2Face,1.0
3247,02910,1,Deepfakes_02910_8.jpg,Deepfakes,1.0
1886,02290,0,youtube_02290_9.jpg,youtube,1.0
3113,00230,1,Deepfakes_00230_5.jpg,Deepfakes,1.0
1979,03590,0,youtube_03590_4.jpg,youtube,1.0
1680,08500,0,youtube_08500_4.jpg,youtube,1.0
2374,14650,0,youtube_14650_2.jpg,youtube,1.0
509,01930,0,actors_01930_2.jpg,actors,1.0
3217,17760,1,Deepfakes_17760.jpg,Deepfakes,1.0
5876,03730,1,FaceSwap_03730.jpg,FaceSwap,1.0
5959,05890,1,Face2Face_05890_6.jpg,Face2Face,1.0
696,11790,0,actors_11790_3.jpg,actors,1.0
758,00750,0,youtube_00750_6.jpg,youtube,1.0
4522,11880,1,Face2Face_11880.jpg,Face2Face,1.0
1970,02890,0,youtube_02890_4.jpg,youtube,1.0
1337,07730,0,actors_07730_3.jpg,actors,1.0
4151,03940,1,Deepfakes_03940_6.jpg,Deepfakes,1.0
2576,01980,0,actors_01980_3.jpg,actors,1.0
3340,04480,1,Face2Face_04480_3.jpg,Face2Face,1.0
1329,02580,0,actors_02580_2.jpg,actors,1.0
1629,04310,0,youtube_04310_8.jpg,youtube,1.0
1531,05400,0,youtube_05400_7.jpg,youtube,1.0
4438,00690,1,Deepfakes_00690_4.jpg,Deepfakes,1.0
2397,04280,0,actors_04280.jpg,actors,1.0
3843,04710,1,Deepfakes_04710_3.jpg,Deepfakes,1.0
5947,03600,1,Deepfakes_03600_5.jpg,Deepfakes,1.0
2976,11470,0,youtube_11470_2.jpg,youtube,1.0
3836,05650,1,Face2Face_05650_3.jpg,Face2Face,1.0
5139,03310,1,Face2Face_03310_2.jpg,Face2Face,1.0
157,10080,0,youtube_10080.jpg,youtube,1.0
4445,03920,1,FaceShifter_03920.jpg,FaceShifter,1.0
3484,05460,1,Face2Face_05460_2.jpg,Face2Face,1.0
1920,05020,0,actors_05020_2.jpg,actors,1.0
1335,04750,0,actors_04750_2.jpg,actors,1.0
3305,07430,1,Deepfakes_07430_6.jpg,Deepfakes,1.0
2769,07030,0,youtube_07030_6.jpg,youtube,1.0
2444,03790,0,actors_03790_3.jpg,actors,1.0
5621,06970,1,deepfakedetection_06970.jpg,deepfakedetection,1.0
726,05000,0,youtube_05000_6.jpg,youtube,1.0
4321,14080,1,Deepfakes_14080_2.jpg,Deepfakes,1.0
3156,09860,1,Deepfakes_09860_2.jpg,Deepfakes,1.0
5678,07750,1,Face2Face_07750.jpg,Face2Face,1.0
3183,10080,1,Face2Face_10080.jpg,Face2Face,1.0
4294,07780,1,Deepfakes_07780.jpg,Deepfakes,1.0
2377,05450,0,actors_05450_2.jpg,actors,1.0
2853,11910,0,youtube_11910_6.jpg,youtube,1.0
4392,15460,1,Deepfakes_15460.jpg,Deepfakes,1.0
5269,15990,1,deepfakedetection_15990.jpg,deepfakedetection,1.0
3652,12540,1,FaceShifter_12540.jpg,FaceShifter,1.0
3669,15500,1,deepfakedetection_15500.jpg,deepfakedetection,1.0
739,15930,0,actors_15930_3.jpg,actors,1.0
2756,08280,0,youtube_08280.jpg,youtube,1.0
4772,04400,1,Deepfakes_04400_8.jpg,Deepfakes,1.0
15,03360,0,youtube_03360_3.jpg,youtube,1.0
5119,03220,1,Deepfakes_03220_6.jpg,Deepfakes,1.0
4782,04300,1,Deepfakes_04300_8.jpg,Deepfakes,1.0
4214,06600,1,deepfakedetection_06600.jpg,deepfakedetection,1.0
5791,10300,1,Deepfakes_10300_4.jpg,Deepfakes,1.0
26,05800,0,youtube_05800_5.jpg,youtube,1.0
3084,01280,1,Deepfakes_01280_2.jpg,Deepfakes,1.0
3381,06930,1,Deepfakes_06930_3.jpg,Deepfakes,1.0
3711,02200,1,FaceSwap_02200.jpg,FaceSwap,1.0
1739,15190,0,actors_15190_2.jpg,actors,1.0
4410,12610,1,Face2Face_12610.jpg,Face2Face,1.0
2990,01870,0,youtube_01870_10.jpg,youtube,1.0
1964,04930,0,youtube_04930_3.jpg,youtube,1.0
3570,13070,1,Face2Face_13070.jpg,Face2Face,1.0
1465,01330,0,youtube_01330_5.jpg,youtube,1.0
1524,11970,0,actors_11970.jpg,actors,1.0
808,03350,0,youtube_03350_7.jpg,youtube,1.0
1153,13300,0,youtube_13300_2.jpg,youtube,1.0
5744,13310,1,Deepfakes_13310_5.jpg,Deepfakes,1.0
3930,03510,1,Deepfakes_03510_7.jpg,Deepfakes,1.0
5511,08960,1,deepfakedetection_08960.jpg,deepfakedetection,1.0
2896,01450,0,youtube_01450_10.jpg,youtube,1.0
887,10270,0,actors_10270.jpg,actors,1.0
4767,07560,1,deepfakedetection_07560.jpg,deepfakedetection,1.0
1555,02710,0,youtube_02710_3.jpg,youtube,1.0
3869,05040,1,FaceShifter_05040.jpg,FaceShifter,1.0
3078,05930,1,Deepfakes_05930_6.jpg,Deepfakes,1.0
4634,07110,1,Deepfakes_07110_6.jpg,Deepfakes,1.0
4213,11040,1,Deepfakes_11040_3.jpg,Deepfakes,1.0
2688,02020,0,youtube_02020.jpg,youtube,1.0
673,05180,0,actors_05180.jpg,actors,1.0
1569,13660,0,youtube_13660_4.jpg,youtube,1.0
1312,07060,0,youtube_07060_4.jpg,youtube,1.0
990,15060,0,youtube_15060.jpg,youtube,1.0
2794,06990,0,youtube_06990_7.jpg,youtube,1.0
3389,16510,1,Deepfakes_16510.jpg,Deepfakes,1.0
1784,15740,0,youtube_15740.jpg,youtube,1.0
3709,12840,1,Deepfakes_12840_2.jpg,Deepfakes,1.0
4115,05990,1,Deepfakes_05990_3.jpg,Deepfakes,1.0
799,02530,0,youtube_02530_4.jpg,youtube,1.0
2505,02120,0,youtube_02120_7.jpg,youtube,1.0
985,03670,0,youtube_03670_3.jpg,youtube,1.0
5998,13510,1,Deepfakes_13510_2.jpg,Deepfakes,1.0
2748,07050,0,youtube_07050_7.jpg,youtube,1.0
3080,04420,1,Face2Face_04420.jpg,Face2Face,1.0
2239,03510,0,actors_03510_4.jpg,actors,1.0
4265,01470,1,Face2Face_01470_5.jpg,Face2Face,1.0
4947,10980,1,Face2Face_10980.jpg,Face2Face,1.0
1529,00170,0,youtube_00170_2.jpg,youtube,1.0
544,11560,0,youtube_11560_4.jpg,youtube,1.0
250,13530,0,youtube_13530_2.jpg,youtube,1.0
3943,16700,1,FaceShifter_16700.jpg,FaceShifter,1.0
4195,03060,1,Deepfakes_03060.jpg,Deepfakes,1.0
383,04760,0,youtube_04760_6.jpg,youtube,1.0
160,09300,0,youtube_09300.jpg,youtube,1.0
3031,06440,1,Deepfakes_06440_3.jpg,Deepfakes,1.0
78,03290,0,youtube_03290_10.jpg,youtube,1.0
3414,00860,1,Deepfakes_00860_3.jpg,Deepfakes,1.0
5301,11840,1,Deepfakes_11840_4.jpg,Deepfakes,1.0
3016,07410,1,deepfakedetection_07410.jpg,deepfakedetection,1.0
2121,04970,0,youtube_04970_2.jpg,youtube,1.0
2887,13070,0,actors_13070.jpg,actors,1.0
5694,08260,1,Deepfakes_08260.jpg,Deepfakes,1.0
4036,00810,1,Deepfakes_00810_4.jpg,Deepfakes,1.0
2942,00050,0,youtube_00050_9.jpg,youtube,1.0
1091,07140,0,actors_07140.jpg,actors,1.0
81,02520,0,youtube_02520_2.jpg,youtube,1.0
4250,05330,1,Face2Face_05330.jpg,Face2Face,1.0
2187,13360,0,actors_13360_2.jpg,actors,1.0
977,03060,0,youtube_03060_4.jpg,youtube,1.0
3703,05800,1,Deepfakes_05800_9.jpg,Deepfakes,1.0
3579,05980,1,Deepfakes_05980_3.jpg,Deepfakes,1.0
2599,04530,0,youtube_04530_2.jpg,youtube,1.0
1614,02880,0,actors_02880_3.jpg,actors,1.0
2044,07420,0,youtube_07420_5.jpg,youtube,1.0
4129,06270,1,Deepfakes_06270_5.jpg,Deepfakes,1.0
5916,11250,1,deepfakedetection_11250.jpg,deepfakedetection,1.0
4312,01410,1,Deepfakes_01410_4.jpg,Deepfakes,1.0
2348,00000006950,0,actors_00000006950.jpg,actors,1.0
5484,03220,1,Face2Face_03220_2.jpg,Face2Face,1.0
2308,12110,0,youtube_12110_2.jpg,youtube,1.0
4647,05290,1,Face2Face_05290_5.jpg,Face2Face,1.0
3377,06940,1,Face2Face_06940.jpg,Face2Face,1.0
3215,07610,1,FaceSwap_07610.jpg,FaceSwap,1.0
4516,01410,1,Face2Face_01410_2.jpg,Face2Face,1.0
9,10880,0,youtube_10880_3.jpg,youtube,1.0
1812,01620,0,youtube_01620.jpg,youtube,1.0
2005,15270,0,youtube_15270.jpg,youtube,1.0
5831,15490,1,FaceShifter_15490.jpg,FaceShifter,1.0
4562,01260,1,Deepfakes_01260_7.jpg,Deepfakes,1.0
2046,01680,0,youtube_01680_11.jpg,youtube,1.0
5505,04040,1,Face2Face_04040_3.jpg,Face2Face,1.0
3157,15020,1,deepfakedetection_15020.jpg,deepfakedetection,1.0
1309,09270,0,youtube_09270.jpg,youtube,1.0
102,02530,0,youtube_02530_6.jpg,youtube,1.0
3985,05570,1,Deepfakes_05570_8.jpg,Deepfakes,1.0
5905,00080,1,Face2Face_00080_5.jpg,Face2Face,1.0
947,07560,0,actors_07560_2.jpg,actors,1.0
3145,01760,1,Deepfakes_01760_6.jpg,Deepfakes,1.0
954,03180,0,youtube_03180_12.jpg,youtube,1.0
1864,03870,0,youtube_03870_6.jpg,youtube,1.0
4209,01670,1,Face2Face_01670.jpg,Face2Face,1.0
4247,05970,1,Deepfakes_05970_2.jpg,Deepfakes,1.0
682,16050,0,actors_16050_2.jpg,actors,1.0
1584,12740,0,youtube_12740_6.jpg,youtube,1.0
120,02010,0,youtube_02010_3.jpg,youtube,1.0
664,14600,0,actors_14600_2.jpg,actors,1.0
953,17820,0,youtube_17820.jpg,youtube,1.0
4641,18050,1,Deepfakes_18050.jpg,Deepfakes,1.0
1041,12130,0,youtube_12130.jpg,youtube,1.0
4755,00860,1,Face2Face_00860.jpg,Face2Face,1.0
4693,08940,1,Face2Face_08940.jpg,Face2Face,1.0
2506,00140,0,youtube_00140_4.jpg,youtube,1.0
2632,01860,0,youtube_01860_6.jpg,youtube,1.0
5698,11480,1,Deepfakes_11480.jpg,Deepfakes,1.0
98,02820,0,youtube_02820_2.jpg,youtube,1.0
2582,13680,0,actors_13680_3.jpg,actors,1.0
697,14460,0,actors_14460_2.jpg,actors,1.0
4621,04650,1,Face2Face_04650_2.jpg,Face2Face,1.0
3026,07960,1,Deepfakes_07960_2.jpg,Deepfakes,1.0
5737,00420,1,Face2Face_00420_3.jpg,Face2Face,1.0
4162,09150,1,Deepfakes_09150.jpg,Deepfakes,1.0
1520,03220,0,youtube_03220_11.jpg,youtube,1.0
1846,11720,0,youtube_11720.jpg,youtube,1.0
1697,04090,0,actors_04090_3.jpg,actors,1.0
3135,00260,1,Deepfakes_00260_6.jpg,Deepfakes,1.0
3882,09000,1,FaceShifter_09000.jpg,FaceShifter,1.0
5742,14470,1,Face2Face_14470.jpg,Face2Face,1.0
3754,00280,1,Deepfakes_00280_2.jpg,Deepfakes,1.0
5419,12100,1,deepfakedetection_12100.jpg,deepfakedetection,1.0
1880,06520,0,actors_06520_2.jpg,actors,1.0
4079,02590,1,deepfakedetection_02590.jpg,deepfakedetection,1.0
5075,09650,1,Face2Face_09650.jpg,Face2Face,1.0
1285,10770,0,youtube_10770.jpg,youtube,1.0
185,03420,0,actors_03420_3.jpg,actors,1.0
1727,09910,0,actors_09910_3.jpg,actors,1.0
5356,11240,1,FaceShifter_11240.jpg,FaceShifter,1.0
3993,11220,1,Deepfakes_11220_2.jpg,Deepfakes,1.0
3851,10780,1,Face2Face_10780.jpg,Face2Face,1.0
1297,12620,0,actors_12620.jpg,actors,1.0
4963,06040,1,Face2Face_06040.jpg,Face2Face,1.0
2603,04700,0,youtube_04700_5.jpg,youtube,1.0
5894,03230,1,Deepfakes_03230_7.jpg,Deepfakes,1.0
4465,00570,1,Face2Face_00570_9.jpg,Face2Face,1.0
1287,02130,0,youtube_02130_8.jpg,youtube,1.0
450,14110,0,actors_14110.jpg,actors,1.0
5866,04440,1,Deepfakes_04440_5.jpg,Deepfakes,1.0
5067,05890,1,Deepfakes_05890_3.jpg,Deepfakes,1.0
541,04700,0,youtube_04700_8.jpg,youtube,1.0
167,02150,0,youtube_02150_10.jpg,youtube,1.0
3197,04140,1,Face2Face_04140_2.jpg,Face2Face,1.0
5812,11170,1,Face2Face_11170.jpg,Face2Face,1.0
5096,04550,1,Deepfakes_04550_9.jpg,Deepfakes,1.0
1189,01470,0,actors_01470.jpg,actors,1.0
449,10940,0,youtube_10940_3.jpg,youtube,1.0
2980,11420,0,actors_11420.jpg,actors,1.0
118,01230,0,youtube_01230.jpg,youtube,1.0
3589,14980,1,Face2Face_14980.jpg,Face2Face,1.0
807,02350,0,youtube_02350_7.jpg,youtube,1.0
3582,11810,1,Deepfakes_11810_2.jpg,Deepfakes,1.0
3743,00270,1,Deepfakes_00270_4.jpg,Deepfakes,1.0
2283,15550,0,actors_15550_3.jpg,actors,1.0
442,13190,0,youtube_13190_3.jpg,youtube,1.0
4432,12860,1,deepfakedetection_12860.jpg,deepfakedetection,1.0
5985,01570,1,FaceSwap_01570.jpg,FaceSwap,1.0
525,13590,0,youtube_13590.jpg,youtube,1.0
1689,04270,0,youtube_04270_6.jpg,youtube,1.0
3034,03010,1,Deepfakes_03010_6.jpg,Deepfakes,1.0
4669,12780,1,Deepfakes_12780_6.jpg,Deepfakes,1.0
2868,00540,0,youtube_00540_6.jpg,youtube,1.0
5864,05600,1,Deepfakes_05600_10.jpg,Deepfakes,1.0
3403,09410,1,Deepfakes_09410.jpg,Deepfakes,1.0
3728,07300,1,FaceShifter_07300.jpg,FaceShifter,1.0
2224,02960,0,actors_02960_2.jpg,actors,1.0
3315,05640,1,FaceShifter_05640.jpg,FaceShifter,1.0
5064,06340,1,Deepfakes_06340_2.jpg,Deepfakes,1.0
1387,13570,0,youtube_13570_5.jpg,youtube,1.0
5848,09910,1,Face2Face_09910.jpg,Face2Face,1.0
1705,01650,0,youtube_01650_11.jpg,youtube,1.0
5584,03500,1,FaceShifter_03500.jpg,FaceShifter,1.0
1409,13160,0,youtube_13160.jpg,youtube,1.0
84,07880,0,youtube_07880_2.jpg,youtube,1.0
4577,17930,1,Deepfakes_17930.jpg,Deepfakes,1.0
1860,12790,0,actors_12790.jpg,actors,1.0
846,12930,0,youtube_12930_7.jpg,youtube,1.0
2190,03110,0,actors_03110.jpg,actors,1.0
1205,06660,0,youtube_06660_2.jpg,youtube,1.0
4680,00270,1,Face2Face_00270_4.jpg,Face2Face,1.0
505,11980,0,youtube_11980_3.jpg,youtube,1.0
3044,00880,1,Face2Face_00880_9.jpg,Face2Face,1.0
1755,13590,0,youtube_13590_5.jpg,youtube,1.0
4721,09480,1,FaceShifter_09480.jpg,FaceShifter,1.0
3010,10470,1,Deepfakes_10470.jpg,Deepfakes,1.0
3206,11510,1,Deepfakes_11510_5.jpg,Deepfakes,1.0
2320,02650,0,youtube_02650_9.jpg,youtube,1.0
334,02060,0,youtube_02060_9.jpg,youtube,1.0
2727,14540,0,youtube_14540.jpg,youtube,1.0
4613,04270,1,Face2Face_04270_3.jpg,Face2Face,1.0
1061,13290,0,youtube_13290_7.jpg,youtube,1.0
849,00000006850,0,actors_00000006850.jpg,actors,1.0
4031,00190,1,Deepfakes_00190_2.jpg,Deepfakes,1.0
2254,08220,0,youtube_08220_2.jpg,youtube,1.0
4592,06130,1,Deepfakes_06130_10.jpg,Deepfakes,1.0
4391,16740,1,FaceShifter_16740.jpg,FaceShifter,1.0
5394,07350,1,Face2Face_07350.jpg,Face2Face,1.0
1138,00000000800,0,actors_00000000800.jpg,actors,1.0
2892,01690,0,actors_01690_4.jpg,actors,1.0
276,00170,0,youtube_00170_6.jpg,youtube,1.0
5657,02000,1,Face2Face_02000_3.jpg,Face2Face,1.0
5527,00500,1,Face2Face_00500_2.jpg,Face2Face,1.0
1820,14480,0,youtube_14480.jpg,youtube,1.0
223,04530,0,actors_04530_2.jpg,actors,1.0
3450,17250,1,Deepfakes_17250.jpg,Deepfakes,1.0
320,08120,0,actors_08120_3.jpg,actors,1.0
3086,13490,1,deepfakedetection_13490.jpg,deepfakedetection,1.0
889,04240,0,youtube_04240_5.jpg,youtube,1.0
4720,04550,1,Face2Face_04550_2.jpg,Face2Face,1.0
2083,14020,0,youtube_14020_4.jpg,youtube,1.0
5930,03170,1,Deepfakes_03170.jpg,Deepfakes,1.0
5845,07800,1,Deepfakes_07800_2.jpg,Deepfakes,1.0
4109,00330,1,Deepfakes_00330_8.jpg,Deepfakes,1.0
